,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
168,epsclplpcca,en,168,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_168.jpeg,178,1583
169,nhdhdhhnie,en,169,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_169.jpeg,192,1570
170,lraaaalraeaa,en,170,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_170.jpeg,191,1671
171,ccddduooer,en,171,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_171.jpeg,186,1569
172,tseeesttttste,en,172,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_172.jpeg,193,1728
173,umlulluyim,en,173,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_173.jpeg,175,1349
174,nohtihonign,en,174,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_174.jpeg,191,1565
175,ssseuoccuco,en,175,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_175.jpeg,194,1567
176,eeelheleew,en,176,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_176.jpeg,178,1608
177,ffcrfeorrrco,en,177,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_177.jpeg,183,1443
178,tbetbjejctcjb,en,178,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_178.jpeg,190,1801
179,dedieeeede,en,179,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_179.jpeg,181,1701
180,rrufasacsrsr,en,180,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_180.jpeg,186,1458
181,sdaddisdnn,en,181,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_181.jpeg,177,1579
182,yssesstmtss,en,182,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_182.jpeg,181,1602
183,crrdorrcrrro,en,183,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_183.jpeg,190,1349
184,mcomonoo,en,184,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_184.jpeg,179,1385
185,oesloillioilsii,en,185,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_185.jpeg,180,1586
186,eeaapllpalp,en,186,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_186.jpeg,179,1677
187,aetataeeeea,en,187,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_187.jpeg,191,1754
188,oeoodrondw,en,188,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_188.jpeg,199,1723
189,uugaugguu,en,189,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_189.jpeg,183,1600
190,shtttontudn,en,190,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_190.jpeg,187,1510
191,ecceehehee,en,191,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_191.jpeg,188,1608
192,phpeeaeapa,en,192,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_192.jpeg,192,1789
193,tqueeeeeaq,en,193,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_193.jpeg,186,1687
194,bbtotggtub,en,194,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_194.jpeg,177,1685
195,rgnnbbinrn,en,195,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_195.jpeg,179,1425
196,sasntntntita,en,196,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_196.jpeg,184,1518
197,tipnatpipiiap,en,197,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_197.jpeg,189,1748
198,ulalanengg,en,198,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_198.jpeg,176,1564
199,ammngnmg,en,199,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_199.jpeg,193,1593
200,gaaggrnraa,en,200,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_200.jpeg,181,1693
201,tehhaahrhe,en,201,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_201.jpeg,184,1524
202,rrspereeens,en,202,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_202.jpeg,189,1555
203,yhevyahaaa,en,203,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_203.jpeg,182,1679
204,neccnnaacc,en,204,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_204.jpeg,182,1414
205,eeggengge,en,205,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_205.jpeg,177,1786
206,ipsiioiooiipis,en,206,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_206.jpeg,179,1642
207,ralrttarlalta,en,207,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_207.jpeg,177,1459
208,lelelseeetttt,en,208,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_208.jpeg,185,1647
209,sspaaseaae,en,209,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_209.jpeg,175,1631
210,eieihghwiww,en,210,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_210.jpeg,196,1862
211,lgeeleenaae,en,211,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_211.jpeg,190,1737
212,rttteaaerrem,en,212,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_212.jpeg,202,1640
213,cerrceicerilc,en,213,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_213.jpeg,186,1451
214,nunnndlnu,en,214,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_214.jpeg,176,1270
215,ddeddvieve,en,215,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_215.jpeg,176,1658
216,lyalllblslllylb,en,216,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_216.jpeg,186,1734
217,hseaaerahe,en,217,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_217.jpeg,182,1573
218,uedddnddn,en,218,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_218.jpeg,182,1587
219,outnnnunct,en,219,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_219.jpeg,186,1353
220,seessaeares,en,220,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_220.jpeg,186,1660
221,oreononsar,en,221,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_221.jpeg,182,1437
222,hlhllhhhlnh,en,222,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_222.jpeg,183,1420
223,teerespnrrp,en,223,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_223.jpeg,187,1548
224,becjtssjsubs,en,224,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_224.jpeg,184,1687
225,oeeringgigr,en,225,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_225.jpeg,181,1667
226,nyggyrreen,en,226,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_226.jpeg,180,1634
227,oobabaorlo,en,227,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_227.jpeg,179,1565
228,reorbrbothr,en,228,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_228.jpeg,188,1499
229,lebvlbiileiiiie,en,229,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_229.jpeg,182,1674
230,tncofncactt,en,230,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_230.jpeg,176,1413
231,rotrferrfstrs,en,231,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_231.jpeg,187,1476
232,winndwwiiw,en,232,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_232.jpeg,183,1683
233,ertttessosre,en,233,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_233.jpeg,186,1576
234,meessmem,en,234,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_234.jpeg,180,1460
235,tnnatirnntn,en,235,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_235.jpeg,180,1339
236,eeepesessle,en,236,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_236.jpeg,188,1726
237,pprrvpoopr,en,237,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_237.jpeg,178,1523
238,ceeiersicrex,en,238,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_238.jpeg,182,1517
239,chchccchcc,en,239,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_239.jpeg,175,1322
240,omounnnm,en,240,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_240.jpeg,186,1354
241,rraabdrrrod,en,241,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_241.jpeg,186,1507
242,enniirwnteie,en,242,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_242.jpeg,192,1583
243,ttititnrwrieie,en,243,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_243.jpeg,188,1585
244,uetnueussr,en,244,10,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_244.jpeg,178,1380
245,algaaglaglg,en,245,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_245.jpeg,179,1849
246,asssrsasassg,en,246,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_246.jpeg,193,1778
247,iitiviitiivtisiiiv,en,247,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_247.jpeg,177,1597
248,ihbrrggrbrh,en,248,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_248.jpeg,185,1584
249,rrateeraweh,en,249,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_249.jpeg,193,1624
250,htmomnnh,en,250,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_250.jpeg,178,1328
251,ilimmnllillm,en,251,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_251.jpeg,180,1381
252,fsnihssnfifin,en,252,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_252.jpeg,186,1558
253,aapyyppaph,en,253,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_253.jpeg,187,1829
254,ffllwlwfleeo,en,254,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_254.jpeg,180,1683
255,lhcelhhocce,en,255,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_255.jpeg,187,1514
256,ettnterssrtr,en,256,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_256.jpeg,179,1424
257,hgegeieeiht,en,257,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_257.jpeg,184,1732
258,gevlgiaevvll,en,258,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_258.jpeg,178,1704
259,raarissrrrae,en,259,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_259.jpeg,180,1429
260,elollvvoovso,en,260,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_260.jpeg,189,1637
261,amtlemelte,en,261,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_261.jpeg,179,1493
262,rwtwheeter,en,262,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_262.jpeg,180,1559
263,ssneenvees,en,263,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_263.jpeg,179,1529
264,gapphhhpp,en,264,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_264.jpeg,181,1691
265,rtrdhttrddit,en,265,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_265.jpeg,178,1482
266,hlalsshslhhs,en,266,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_266.jpeg,189,1590
267,siebeirceece,en,267,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_267.jpeg,190,1653
268,ofoooroorll,en,268,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_268.jpeg,178,1455
269,ertettrttiritr,en,269,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_269.jpeg,180,1432
270,susterereer,en,270,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_270.jpeg,181,1462
271,ncyccnenut,en,271,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_271.jpeg,179,1387
272,ndoieeinrin,en,272,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_272.jpeg,176,1421
273,aoaattscssa,en,273,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_273.jpeg,177,1581
274,hspsssaapss,en,274,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_274.jpeg,187,1715
275,ttisstsnesttt,en,275,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_275.jpeg,179,1550
276,eteeempeu,en,276,11,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_276.jpeg,179,1539
277,gfgeieerrief,en,277,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_277.jpeg,183,1708
278,tsdursinyyiir,en,278,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_278.jpeg,185,1584
279,vvaavuvevu,en,279,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_279.jpeg,177,1504
280,fhgfiffgfgfih,en,280,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_280.jpeg,188,1895
281,teccieeeetie,en,281,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_281.jpeg,184,1622
282,ualtanantaa,en,282,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_282.jpeg,186,1556
283,sessenssnee,en,283,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_283.jpeg,193,1660
284,ttqqututeiu,en,284,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_284.jpeg,177,1488
285,ooroooooor,en,285,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_285.jpeg,188,1524
286,eddddieedld,en,286,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_286.jpeg,193,1845
287,otteoetenon,en,287,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_287.jpeg,195,1628
288,cellelcscccs,en,288,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_288.jpeg,175,1440
289,rspsrrnppnr,en,289,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_289.jpeg,188,1481
290,srsobbesvbv,en,290,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_290.jpeg,191,1701
291,llilchhiilidihh,en,291,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_291.jpeg,191,1598
292,titsiraaatggt,en,292,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_292.jpeg,185,1747
293,onnootsaco,en,293,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_293.jpeg,183,1492
294,nnnotnnota,en,294,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images_scrambled_7char/English_294.jpeg,187,1427
