,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
204,dance,en,204,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_45.jpeg,94,801
205,engine,en,205,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_46.jpeg,107,935
206,position,en,206,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_47.jpeg,122,1053
207,material,en,207,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_48.jpeg,128,1061
208,settle,en,208,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_49.jpeg,86,767
209,speak,en,209,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_50.jpeg,90,846
210,weight,en,210,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_51.jpeg,104,995
211,general,en,211,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_52.jpeg,120,1053
212,matter,en,212,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_0.jpeg,106,855
213,circle,en,213,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_1.jpeg,81,635
214,include,en,214,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_2.jpeg,113,917
215,divide,en,215,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_3.jpeg,89,841
216,syllable,en,216,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_4.jpeg,115,1081
217,perhaps,en,217,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_5.jpeg,127,1122
218,sudden,en,218,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_6.jpeg,116,990
219,count,en,219,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_7.jpeg,90,679
220,square,en,220,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_8.jpeg,107,905
221,reason,en,221,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_9.jpeg,107,873
222,length,en,222,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_10.jpeg,102,895
223,represent,en,223,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_11.jpeg,153,1267
224,subject,en,224,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_12.jpeg,111,978
225,region,en,225,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_13.jpeg,101,871
226,energy,en,226,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_14.jpeg,109,991
227,probable,en,227,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_15.jpeg,140,1259
228,brother,en,228,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_16.jpeg,120,970
229,believe,en,229,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_17.jpeg,109,999
230,fraction,en,230,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_18.jpeg,120,973
231,forest,en,231,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_19.jpeg,92,787
232,window,en,232,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_20.jpeg,118,1077
233,store,en,233,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_21.jpeg,80,666
234,summer,en,234,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_22.jpeg,131,980
235,train,en,235,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_23.jpeg,72,563
236,sleep,en,236,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_24.jpeg,82,758
237,prove,en,237,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_25.jpeg,89,766
238,exercise,en,238,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_26.jpeg,126,1076
239,catch,en,239,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_27.jpeg,83,674
240,mount,en,240,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_28.jpeg,105,782
241,board,en,241,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_29.jpeg,92,813
242,winter,en,242,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_30.jpeg,98,819
243,written,en,243,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_31.jpeg,110,923
244,instrument,en,244,10,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_32.jpeg,173,1316
245,glass,en,245,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_33.jpeg,77,753
246,grass,en,246,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_34.jpeg,82,760
247,visit,en,247,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_35.jpeg,57,513
248,bright,en,248,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_36.jpeg,94,847
249,weather,en,249,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_37.jpeg,128,1117
250,month,en,250,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_38.jpeg,105,801
251,million,en,251,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_39.jpeg,104,816
252,finish,en,252,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_40.jpeg,83,694
253,happy,en,253,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_41.jpeg,95,912
254,flower,en,254,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_42.jpeg,99,873
255,clothe,en,255,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_43.jpeg,97,805
256,strange,en,256,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_44.jpeg,119,1044
257,eight,en,257,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_45.jpeg,79,744
258,village,en,258,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_46.jpeg,98,937
259,raise,en,259,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_47.jpeg,73,627
260,solve,en,260,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_48.jpeg,79,696
261,metal,en,261,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_49.jpeg,89,744
262,whether,en,262,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_50.jpeg,131,1111
263,seven,en,263,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_51.jpeg,90,767
264,paragraph,en,264,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_52.jpeg,163,1469
265,third,en,265,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_0.jpeg,74,612
266,shall,en,266,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_1.jpeg,72,618
267,describe,en,267,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_2.jpeg,130,1143
268,floor,en,268,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_3.jpeg,75,618
269,either,en,269,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_4.jpeg,92,763
270,result,en,270,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_5.jpeg,90,715
271,century,en,271,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_6.jpeg,119,946
272,consider,en,272,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_7.jpeg,132,1086
273,coast,en,273,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_8.jpeg,81,698
274,phrase,en,274,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_9.jpeg,107,923
275,silent,en,275,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_10.jpeg,83,697
276,temperature,en,276,11,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_11.jpeg,199,1628
277,finger,en,277,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_12.jpeg,93,822
278,industry,en,278,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_13.jpeg,126,1052
279,value,en,279,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_14.jpeg,83,703
280,fight,en,280,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_15.jpeg,72,691
281,excite,en,281,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_16.jpeg,90,788
282,natural,en,282,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_17.jpeg,113,885
283,sense,en,283,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_18.jpeg,89,762
284,quite,en,284,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_19.jpeg,79,688
285,broke,en,285,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_20.jpeg,91,789
286,middle,en,286,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_21.jpeg,106,931
287,moment,en,287,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_22.jpeg,134,1034
288,scale,en,288,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_23.jpeg,77,673
289,spring,en,289,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_24.jpeg,97,862
290,observe,en,290,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_25.jpeg,123,1072
291,child,en,291,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_26.jpeg,73,620
292,straight,en,292,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_27.jpeg,119,1061
293,consonant,en,293,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_28.jpeg,164,1294
294,nation,en,294,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_29.jpeg,99,793
295,dictionary,en,295,10,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_30.jpeg,151,1296
296,speed,en,296,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_31.jpeg,93,880
297,method,en,297,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_32.jpeg,123,1030
298,organ,en,298,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_33.jpeg,93,800
299,section,en,299,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_34.jpeg,110,911
300,dress,en,300,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_35.jpeg,83,725
301,cloud,en,301,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_36.jpeg,86,705
302,surprise,en,302,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_37.jpeg,125,1019
303,quiet,en,303,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_38.jpeg,79,688
304,stone,en,304,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_39.jpeg,87,726
305,climb,en,305,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_40.jpeg,83,677
306,design,en,306,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_41.jpeg,102,952
307,experiment,en,307,10,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_42.jpeg,179,1488
308,bottom,en,308,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_43.jpeg,115,965
309,single,en,309,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_44.jpeg,91,830
310,stick,en,310,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_45.jpeg,68,593
311,twenty,en,311,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_46.jpeg,105,957
312,smile,en,312,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_47.jpeg,81,673
313,crease,en,313,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_48.jpeg,101,854
314,trade,en,314,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_49.jpeg,83,726
315,melody,en,315,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_50.jpeg,115,1020
316,office,en,316,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_51.jpeg,86,771
317,receive,en,317,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_52.jpeg,110,930
318,mouth,en,318,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_0.jpeg,105,803
319,exact,en,319,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_1.jpeg,82,717
320,symbol,en,320,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_2.jpeg,111,980
321,least,en,321,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_3.jpeg,73,658
322,trouble,en,322,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_4.jpeg,115,944
323,shout,en,323,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_5.jpeg,89,717
324,except,en,324,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_6.jpeg,103,921
325,wrote,en,325,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_7.jpeg,90,781
326,suggest,en,326,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_8.jpeg,122,1168
327,clean,en,327,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_9.jpeg,83,679
328,break,en,328,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_10.jpeg,89,788
329,blood,en,329,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_11.jpeg,89,807
330,touch,en,330,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_12.jpeg,90,700
331,brown,en,331,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_13.jpeg,100,840
332,garden,en,332,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_14.jpeg,112,1001
333,equal,en,333,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_15.jpeg,87,762
334,choose,en,334,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_16.jpeg,111,932
335,collect,en,335,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_17.jpeg,101,836
336,control,en,336,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_18.jpeg,112,862
337,decimal,en,337,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_19.jpeg,120,1022
338,gentle,en,338,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_20.jpeg,100,906
339,woman,en,339,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_21.jpeg,115,954
340,captain,en,340,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_22.jpeg,112,968
341,practice,en,341,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_23.jpeg,122,1032
342,separate,en,342,8,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_24.jpeg,135,1207
343,difficult,en,343,9,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_25.jpeg,116,1013
344,doctor,en,344,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_26.jpeg,102,842
345,please,en,345,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_27.jpeg,100,927
346,protect,en,346,7,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_28.jpeg,113,952
347,whose,en,347,5,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_29.jpeg,100,894
348,locate,en,348,6,Latin,alphabet,English,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/English_30.jpeg,94,811
